order_year_month,market,order_region,order_country,shipping_mode,delivery_status,order_count,order_item_count,late_item_count,on_time_item_count,advance_shipping_item_count,canceled_item_count,late_delivery_rate,avg_real_shipping_days,avg_scheduled_shipping_days,avg_shipping_variance,total_sales,total_profit
2016-10,Pacific Asia,West Asia,Irak,Second Class,Late delivery,11,37,37.0,0.0,0.0,0.0,1.0,4.4324324324324325,2.0,2.4324324324324325,6142.140075759999,786.669994589
2015-12,Pacific Asia,Southeast Asia,Indonesia,Second Class,Late delivery,38,117,117.0,0.0,0.0,0.0,1.0,4.3418803418803416,2.0,2.341880341880342,22939.470285529987,776.0900395679992
2017-06,LATAM,South America,Brasil,First Class,Late delivery,11,32,32.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,6020.1100692499995,438.56999159400004
2016-10,Pacific Asia,West Asia,Israel,First Class,Late delivery,9,22,22.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,4229.100032699999,733.89999005
2017-11,Pacific Asia,Oceania,Australia,First Class,Late delivery,52,52,52.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,13532.300086799998,1670.9300433520004
2017-01,Africa,West Africa,Nigeria,First Class,Late delivery,3,11,11.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1453.41001311,219.700001944
2015-10,Europe,Northern Europe,Reino Unido,First Class,Late delivery,38,108,108.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,17733.30013853999,1919.8900085189996
2016-06,USCA,East of USA,Estados Unidos,First Class,Late delivery,66,192,192.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,34273.29046101997,5200.330039972
2016-10,Europe,Eastern Europe,Rumania,First Class,Late delivery,8,19,19.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,3462.19003108,588.5200037569999
2017-11,Pacific Asia,Southeast Asia,Indonesia,Standard Class,Late delivery,31,31,31.0,0.0,0.0,0.0,1.0,5.516129032258065,4.0,1.5161290322580645,7695.69000958,1571.0400152989998
2015-01,LATAM,Caribbean,Jamaica,Standard Class,Advance shipping,2,3,0.0,0.0,3.0,0.0,0.0,2.6666666666666665,4.0,-1.3333333333333333,405.21999744,177.37999918
2015-01,LATAM,Caribbean,Cuba,Standard Class,Late delivery,16,54,54.0,0.0,0.0,0.0,1.0,5.611111111111111,4.0,1.6111111111111112,8972.760097599996,1200.989971605
2015-03,LATAM,South America,Venezuela,Standard Class,Shipping on time,3,9,0.0,9.0,0.0,0.0,0.0,4.0,4.0,0.0,2142.71001827,183.38001336999997
2017-01,LATAM,South America,Colombia,Standard Class,Late delivery,4,14,14.0,0.0,0.0,0.0,1.0,5.571428571428571,4.0,1.5714285714285714,2033.07999799,285.669993558
2017-05,LATAM,South America,Ecuador,Standard Class,Advance shipping,3,11,0.0,0.0,11.0,0.0,0.0,2.272727272727273,4.0,-1.7272727272727273,1785.9800262,-778.4699780499999
2015-10,Pacific Asia,Southeast Asia,Indonesia,Standard Class,Advance shipping,16,55,0.0,0.0,55.0,0.0,0.0,2.4363636363636365,4.0,-1.5636363636363637,9378.980146150001,-969.759976947
2016-05,USCA,West of USA,Estados Unidos,Standard Class,Shipping on time,66,204,0.0,204.0,0.0,0.0,0.0,4.0,4.0,0.0,36753.57049113998,7597.020046382998
2016-08,USCA,South of  USA,Estados Unidos,Standard Class,Late delivery,49,146,146.0,0.0,0.0,0.0,1.0,5.513698630136986,4.0,1.5136986301369864,26728.680355169992,1960.769984104
2016-05,USCA,South of  USA,Estados Unidos,First Class,Shipping canceled,2,7,0.0,0.0,0.0,7.0,0.0,2.0,1.0,1.0,1680.3900452000003,497.74998952
2016-05,USCA,West of USA,Estados Unidos,Same Day,Late delivery,14,55,55.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,8340.310094779998,1342.0299931619998
2015-12,Pacific Asia,Southeast Asia,Filipinas,First Class,Late delivery,13,32,32.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,5946.410064679998,1083.3500046949996
2015-07,Europe,Southern Europe,Italia,Standard Class,Advance shipping,31,92,0.0,0.0,92.0,0.0,0.0,2.4347826086956523,4.0,-1.565217391304348,16074.400142709994,845.1199764690002
2015-07,Europe,Western Europe,Francia,Same Day,Late delivery,4,16,16.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3117.22007752,-412.99000062100004
2017-09,Europe,Southern Europe,Portugal,First Class,Late delivery,4,13,13.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2849.70999142,860.79999353
2016-01,Pacific Asia,Southeast Asia,Vietnam,Second Class,Late delivery,9,18,18.0,0.0,0.0,0.0,1.0,4.777777777777778,2.0,2.7777777777777777,3151.6500129600004,-793.7600036849999
2016-12,Africa,Southern Africa,SudAfrica,Second Class,Late delivery,6,16,16.0,0.0,0.0,0.0,1.0,5.4375,2.0,3.4375,2803.7300415900004,583.139996955
2017-05,LATAM,South America,Ecuador,Second Class,Late delivery,5,12,12.0,0.0,0.0,0.0,1.0,4.416666666666667,2.0,2.4166666666666665,1974.02001584,-16.850000350999974
2017-02,LATAM,South America,Brasil,Second Class,Late delivery,6,23,23.0,0.0,0.0,0.0,1.0,4.869565217391305,2.0,2.869565217391304,4203.8400116699995,717.14000792
2017-03,LATAM,Central America,Nicaragua,Standard Class,Late delivery,19,52,52.0,0.0,0.0,0.0,1.0,5.480769230769231,4.0,1.4807692307692308,8161.070029959999,736.7000144949999
2017-06,LATAM,South America,Brasil,Standard Class,Late delivery,24,85,85.0,0.0,0.0,0.0,1.0,5.4,4.0,1.4,16922.94025813999,2663.640004654999
2016-10,USCA,Canada,Canada,Standard Class,Late delivery,9,21,21.0,0.0,0.0,0.0,1.0,5.523809523809524,4.0,1.5238095238095237,2901.07002438,777.0700133400001
2016-09,Africa,East Africa,Zambia,Standard Class,Late delivery,3,11,11.0,0.0,0.0,0.0,1.0,5.2727272727272725,4.0,1.2727272727272727,2185.45004276,11.310004201999988
2016-10,Europe,Eastern Europe,Polonia,Standard Class,Late delivery,7,20,20.0,0.0,0.0,0.0,1.0,5.5,4.0,1.5,3382.9600391400004,666.539997117
2016-03,Pacific Asia,Southeast Asia,Filipinas,Standard Class,Shipping on time,8,18,0.0,18.0,0.0,0.0,0.0,4.0,4.0,0.0,3114.5000248700003,466.33999223899997
2015-10,Europe,Northern Europe,Suecia,First Class,Late delivery,8,20,20.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,3072.77003852,281.28999332200004
2015-06,Europe,Western Europe,Austria,First Class,Late delivery,5,15,15.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2691.75002673,795.930006959
2016-10,Africa,East Africa,Yibuti,Standard Class,Advance shipping,1,5,0.0,0.0,5.0,0.0,0.0,2.0,4.0,-2.0,607.25,198.04000091600003
2017-01,Europe,Eastern Europe,Rusia,Standard Class,Shipping canceled,1,4,0.0,0.0,0.0,4.0,0.0,2.0,4.0,-2.0,617.6100082,105.53999996000002
2017-08,Europe,Western Europe,Alemania,Standard Class,Shipping canceled,4,7,0.0,0.0,0.0,7.0,0.0,3.857142857142857,4.0,-0.14285714285714285,1388.4100265599998,424.160006499
2015-01,LATAM,Central America,Nicaragua,Standard Class,Shipping canceled,2,8,0.0,0.0,0.0,8.0,0.0,4.0,4.0,0.0,1472.98999786,419.1999932
2017-09,Europe,Northern Europe,Noruega,Standard Class,Late delivery,6,12,12.0,0.0,0.0,0.0,1.0,5.75,4.0,1.75,2510.40003969,917.50000764
2017-05,LATAM,Central America,Guatemala,First Class,Late delivery,19,55,55.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,10083.780096009998,1949.60001048
2017-10,Europe,Southern Europe,Italia,Same Day,Shipping on time,8,8,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4986.849994689999,877.06999003
2017-11,Pacific Asia,Eastern Asia,China,Same Day,Shipping on time,3,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1432.6400146,-695.93000022
2017-02,LATAM,South America,Bolivia,Second Class,Shipping on time,1,4,0.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,1177.9400329999999,136.810000419
2016-01,Pacific Asia,Eastern Asia,China,Second Class,Shipping canceled,3,7,0.0,0.0,0.0,7.0,0.0,4.0,2.0,2.0,737.92999649,147.67999768200002
2017-09,Europe,Northern Europe,Suecia,Standard Class,Late delivery,9,27,27.0,0.0,0.0,0.0,1.0,5.518518518518518,4.0,1.5185185185185186,4586.48004152,713.949999943
2017-06,LATAM,Caribbean,Cuba,Second Class,Late delivery,3,4,4.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,558.92000198,187.91000369
2016-10,Africa,East Africa,Kenia,Standard Class,Late delivery,1,5,5.0,0.0,0.0,0.0,1.0,5.0,4.0,1.0,1050.33002094,-797.829980753
2017-01,Africa,West Africa,Togo,Standard Class,Shipping on time,1,5,0.0,5.0,0.0,0.0,0.0,4.0,4.0,0.0,879.07000358,228.67000199999998
2016-10,Africa,East Africa,Zambia,Standard Class,Late delivery,4,13,13.0,0.0,0.0,0.0,1.0,5.538461538461538,4.0,1.5384615384615385,2131.5100193499998,631.199997901
2016-10,Africa,North Africa,Egipto,Standard Class,Shipping on time,5,16,0.0,16.0,0.0,0.0,0.0,4.0,4.0,0.0,2572.8500251300006,633.5699987400001
2016-12,Europe,Eastern Europe,Ucrania,Standard Class,Advance shipping,10,32,0.0,0.0,32.0,0.0,0.0,2.59375,4.0,-1.40625,5225.100086259999,319.249983142
2016-08,Europe,Eastern Europe,Polonia,Standard Class,Late delivery,2,10,10.0,0.0,0.0,0.0,1.0,6.0,4.0,2.0,1943.39002228,-493.65000112999996
2015-12,Pacific Asia,Southeast Asia,Tailandia,Standard Class,Shipping on time,6,16,0.0,16.0,0.0,0.0,0.0,4.0,4.0,0.0,3314.7500342699996,968.620001839
2016-09,USCA,Canada,Canada,Standard Class,Advance shipping,6,22,0.0,0.0,22.0,0.0,0.0,2.727272727272727,4.0,-1.2727272727272727,3365.63002391,-161.36001446999998
2016-09,Africa,West Africa,Ghana,Standard Class,Late delivery,5,12,12.0,0.0,0.0,0.0,1.0,5.666666666666667,4.0,1.6666666666666667,2105.60002142,634.6000012230002
2016-09,Africa,West Africa,Togo,Standard Class,Late delivery,2,7,7.0,0.0,0.0,0.0,1.0,5.0,4.0,1.0,1700.2500343400002,273.549995432
2015-04,LATAM,South America,Ecuador,Standard Class,Advance shipping,4,9,0.0,0.0,9.0,0.0,0.0,2.5555555555555554,4.0,-1.4444444444444444,2018.8600502400002,448.800002759
2015-08,Europe,Northern Europe,Noruega,Standard Class,Shipping canceled,1,2,0.0,0.0,0.0,2.0,0.0,6.0,4.0,2.0,277.75,97.75000286
2017-09,Europe,Western Europe,Alemania,Same Day,Late delivery,7,27,27.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4780.2700460999995,117.71999522100006
2015-01,LATAM,South America,Argentina,Same Day,Late delivery,2,4,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1056.7900238,202.27999879
2015-10,Pacific Asia,Oceania,Australia,Same Day,Late delivery,2,3,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,425.9900055,-421.11999509
2017-09,Europe,Western Europe,Alemania,Second Class,Shipping on time,10,41,0.0,41.0,0.0,0.0,0.0,2.0,2.0,0.0,8406.890090819998,531.409997385
2017-12,Pacific Asia,Southeast Asia,Tailandia,Second Class,Late delivery,9,9,9.0,0.0,0.0,0.0,1.0,4.555555555555555,2.0,2.5555555555555554,1632.2400197799998,587.8100026220001
2016-10,Africa,North Africa,Argelia,Second Class,Shipping on time,1,3,0.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,284.38000107,-56.78999997
2015-06,Europe,Western Europe,Francia,Same Day,Late delivery,7,24,24.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4378.990062660001,-299.24002171
2016-09,Europe,Eastern Europe,Ucrania,Same Day,Shipping on time,3,11,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1893.42004003,557.38999464
2015-05,LATAM,South America,Colombia,Same Day,Shipping on time,2,6,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1528.3800126,227.21999359
2015-03,LATAM,Central America,El Salvador,Same Day,Shipping on time,6,14,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2813.21003342,714.300010697
2016-08,USCA,South of  USA,Estados Unidos,Same Day,Late delivery,8,23,23.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3852.1600093700004,850.0899992420002
2017-07,Europe,Southern Europe,Portugal,Second Class,Late delivery,1,4,4.0,0.0,0.0,0.0,1.0,5.0,2.0,3.0,779.4300079,247.18999673999997
2017-05,LATAM,South America,Bolivia,Second Class,Late delivery,2,8,8.0,0.0,0.0,0.0,1.0,5.625,2.0,3.625,1352.4500122200002,411.24000932700005
2015-02,LATAM,Caribbean,Cuba,Second Class,Shipping on time,3,10,0.0,10.0,0.0,0.0,0.0,2.0,2.0,0.0,2409.54002381,747.5699996850001
2016-09,Africa,North Africa,Argelia,Second Class,Late delivery,4,10,10.0,0.0,0.0,0.0,1.0,5.8,2.0,3.8,1647.9199923900003,477.11000393700004
2017-03,LATAM,South America,Brasil,Second Class,Shipping on time,6,19,0.0,19.0,0.0,0.0,0.0,2.0,2.0,0.0,3843.870056130001,30.819984439999956
2016-12,Africa,East Africa,Mozambique,Standard Class,Late delivery,6,18,18.0,0.0,0.0,0.0,1.0,5.444444444444445,4.0,1.4444444444444444,2787.8100396100003,525.27000237
2015-03,LATAM,Central America,Guatemala,First Class,Late delivery,10,28,28.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,4855.25006497,184.85997264199992
2015-11,Pacific Asia,Eastern Asia,Hong Kong,First Class,Late delivery,1,5,5.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,683.9900054999999,259.47999954
2017-01,Pacific Asia,West Asia,Israel,First Class,Late delivery,1,3,3.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,552.9600067,-790.43997192
2016-10,Africa,East Africa,Somalia,First Class,Late delivery,3,5,5.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,698.22999576,277.27999829799995
2015-11,Pacific Asia,Oceania,Australia,Same Day,Shipping on time,16,44,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,6815.130053539999,-5.939984110000006
2015-04,LATAM,Central America,El Salvador,Standard Class,Shipping on time,18,65,0.0,65.0,0.0,0.0,0.0,4.0,4.0,0.0,11559.880176470002,841.8899943399996
2016-08,Africa,East Africa,Zimbabue,Standard Class,Late delivery,1,2,2.0,0.0,0.0,0.0,1.0,5.0,4.0,1.0,357.97000119999996,82.06999969
2016-01,Pacific Asia,South Asia,India,Same Day,Late delivery,10,25,25.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4754.790077309999,1003.639993304
2016-09,Europe,Eastern Europe,Rusia,Second Class,Late delivery,2,7,7.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,1193.13002392,384.14000222
2015-03,LATAM,Caribbean,Cuba,Second Class,Late delivery,11,35,35.0,0.0,0.0,0.0,1.0,4.914285714285715,2.0,2.914285714285714,6692.960075359999,738.1600165450002
2016-08,Pacific Asia,West Asia,Israel,Second Class,Shipping on time,1,5,0.0,5.0,0.0,0.0,0.0,2.0,2.0,0.0,990.4099961000001,322.46000673
2016-11,Europe,Eastern Europe,Ucrania,Second Class,Shipping on time,3,10,0.0,10.0,0.0,0.0,0.0,2.0,2.0,0.0,1955.0500489199999,92.83999828999998
2017-05,LATAM,Central America,Nicaragua,Standard Class,Shipping canceled,1,4,0.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,1059.0400238,272.0900011
2015-12,Pacific Asia,Southeast Asia,Singapur,Standard Class,Late delivery,5,7,7.0,0.0,0.0,0.0,1.0,5.571428571428571,4.0,1.5714285714285714,942.1400070000001,362.759998563
2016-11,Europe,Eastern Europe,Ucrania,Standard Class,Shipping canceled,1,2,0.0,0.0,0.0,2.0,0.0,3.0,4.0,-1.0,358.7700043,-164.22000122
2015-10,Pacific Asia,Oceania,Australia,Second Class,Shipping on time,3,13,0.0,13.0,0.0,0.0,0.0,2.0,2.0,0.0,1836.2000275000003,-43.080013720999986
2017-06,Europe,Northern Europe,Reino Unido,First Class,Shipping canceled,1,5,0.0,0.0,0.0,5.0,0.0,2.0,1.0,1.0,1294.010025,-1140.50998314
2017-03,LATAM,South America,Venezuela,Second Class,Shipping on time,1,5,0.0,5.0,0.0,0.0,0.0,2.0,2.0,0.0,589.71000089,46.23999691299999
2017-02,LATAM,South America,Colombia,Standard Class,Advance shipping,2,6,0.0,0.0,6.0,0.0,0.0,2.6666666666666665,4.0,-1.3333333333333333,568.5300006699999,-27.13999939499999
2017-03,LATAM,South America,Brasil,Same Day,Late delivery,2,9,9.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1517.82003597,140.899996801
2016-11,Pacific Asia,West Asia,Irak,Standard Class,Shipping on time,10,29,0.0,29.0,0.0,0.0,0.0,4.0,4.0,0.0,4510.50000192,424.63998891899996
2016-11,Pacific Asia,West Asia,Israel,Same Day,Late delivery,3,8,8.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1570.2900181,-137.75001097199998
2017-01,Africa,North Africa,Egipto,First Class,Late delivery,2,6,6.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1346.6100349399999,210.18999674999998
2017-10,Europe,Western Europe,Suiza,First Class,Late delivery,1,1,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,361.6300049,-20.61000061
2015-10,Europe,Northern Europe,Noruega,First Class,Late delivery,1,2,2.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,244.8899994,-521.5299987999999
2017-09,Europe,Northern Europe,Reino Unido,Second Class,Shipping on time,7,26,0.0,26.0,0.0,0.0,0.0,2.0,2.0,0.0,4816.48004139,1028.699991203
2016-11,Africa,East Africa,Zimbabue,Standard Class,Advance shipping,4,11,0.0,0.0,11.0,0.0,0.0,2.6363636363636362,4.0,-1.3636363636363635,2252.3400192599997,319.809999463
2016-12,Africa,East Africa,Zambia,Standard Class,Shipping on time,2,10,0.0,10.0,0.0,0.0,0.0,4.0,4.0,0.0,1500.68999094,390.92999911899994
2017-08,Europe,Northern Europe,Dinamarca,Standard Class,Advance shipping,2,10,0.0,0.0,10.0,0.0,0.0,2.5,4.0,-1.5,2087.2100106499997,-328.28996846
2015-04,LATAM,South America,Ecuador,Second Class,Late delivery,4,11,11.0,0.0,0.0,0.0,1.0,3.727272727272727,2.0,1.7272727272727273,2619.95005046,430.71998793
2015-10,Europe,Northern Europe,Suecia,Standard Class,Late delivery,5,17,17.0,0.0,0.0,0.0,1.0,5.235294117647059,4.0,1.2352941176470589,2685.6199969500003,-536.810010294
2017-09,Europe,Northern Europe,Finlandia,Standard Class,Late delivery,2,7,7.0,0.0,0.0,0.0,1.0,6.0,4.0,2.0,775.1500129799999,296.47000504
2015-09,Europe,Northern Europe,Noruega,Standard Class,Advance shipping,4,14,0.0,0.0,14.0,0.0,0.0,2.857142857142857,4.0,-1.1428571428571428,2483.8600157999995,285.39000034
2017-03,LATAM,Caribbean,Jamaica,Standard Class,Shipping on time,1,5,0.0,5.0,0.0,0.0,0.0,4.0,4.0,0.0,1030.1000138,316.370008021
2017-01,LATAM,Caribbean,Martinica,Standard Class,Advance shipping,1,2,0.0,0.0,2.0,0.0,0.0,2.0,4.0,-2.0,668.9400025,178.98999786000002
2015-01,LATAM,Central America,Costa Rica,First Class,Late delivery,1,4,4.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,504.26000593,178.0299978
2016-10,Africa,North Africa,Argelia,Same Day,Late delivery,2,3,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,342.65999219,32.890000347
2016-12,Africa,West Africa,Nigeria,Same Day,Late delivery,4,8,8.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,976.79000278,-720.300012809
2016-01,Pacific Asia,Eastern Asia,China,Same Day,Shipping on time,8,34,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,5764.76005568,1118.210011945
2016-12,Europe,Southern Europe,Croacia,Same Day,Shipping on time,1,4,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,410.37000657,109.70000171999999
2017-04,LATAM,South America,Argentina,Same Day,Shipping on time,1,5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,573.54999924,107.060001375
2017-04,LATAM,Caribbean,Cuba,Same Day,Shipping on time,1,5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,704.87998202,-430.68998526000007
2016-03,Pacific Asia,South Asia,India,Standard Class,Shipping canceled,3,12,0.0,0.0,0.0,12.0,0.0,2.75,4.0,-1.25,2163.59001532,315.97999383
2017-04,LATAM,Caribbean,Trinidad y Tobago,Same Day,Shipping on time,1,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,998.9400177,405.06999973
2018-01,Pacific Asia,Eastern Asia,Hong Kong,Standard Class,Late delivery,1,1,1.0,0.0,0.0,0.0,1.0,6.0,4.0,2.0,9.579999924,3.0
2018-01,Pacific Asia,Southeast Asia,Vietnam,Same Day,Late delivery,1,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,11.53999996,3.609999895
2017-12,Pacific Asia,Southeast Asia,Singapur,Second Class,Shipping on time,2,2,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,81.86000157,39.069998741999996
2017-09,Europe,Southern Europe,Italia,Second Class,Shipping on time,1,4,0.0,4.0,0.0,0.0,0.0,2.0,2.0,0.0,597.4600143600001,-201.55000878999994
2017-08,Europe,Western Europe,Suiza,Second Class,Late delivery,2,5,5.0,0.0,0.0,0.0,1.0,5.8,2.0,3.8,696.10001376,94.0899992
2017-08,Europe,Northern Europe,Irlanda,Second Class,Late delivery,1,3,3.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,533.4700164999999,152.54000092
2017-07,Europe,Southern Europe,Italia,Same Day,Shipping on time,1,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,347.5700073,164.83999634
2017-06,Europe,Northern Europe,Dinamarca,Second Class,Shipping canceled,1,1,0.0,0.0,0.0,1.0,0.0,3.0,2.0,1.0,169.9900055,61.20000076
2016-09,Europe,Eastern Europe,Bulgaria,Standard Class,Late delivery,3,6,6.0,0.0,0.0,0.0,1.0,5.333333333333333,4.0,1.3333333333333333,1352.86001592,241.14999484000003
2017-11,Europe,Western Europe,Alemania,First Class,Shipping canceled,2,2,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,391.9600068,182.5799942
2017-02,LATAM,South America,Brasil,First Class,Shipping canceled,1,3,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,595.60001375,234.68000030999997
2018-01,Pacific Asia,Eastern Asia,China,First Class,Shipping canceled,3,3,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,540.70000457,-19.760000230000003
2016-06,USCA,South of  USA,Estados Unidos,First Class,Shipping canceled,2,5,0.0,0.0,0.0,5.0,0.0,2.0,1.0,1.0,512.96999732,51.029999743000005
2015-10,Europe,Western Europe,Francia,Same Day,Shipping canceled,1,3,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,518.34000778,139.540001871
2015-07,Europe,Northern Europe,Finlandia,Second Class,Shipping on time,1,1,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,383.980011,168.9499969
2017-01,Pacific Asia,West Asia,Irak,Second Class,Shipping on time,3,9,0.0,9.0,0.0,0.0,0.0,2.0,2.0,0.0,1608.68003085,280.94999593
2016-03,Pacific Asia,Southeast Asia,Tailandia,Second Class,Shipping canceled,1,5,0.0,0.0,0.0,5.0,0.0,6.0,2.0,4.0,965.89000708,190.83000275999999
2016-08,USCA,US Center,Estados Unidos,Second Class,Shipping canceled,5,14,0.0,0.0,0.0,14.0,0.0,3.5714285714285716,2.0,1.5714285714285714,2000.09003639,635.68000598
2017-01,LATAM,South America,Chile,Standard Class,Advance shipping,5,13,0.0,0.0,13.0,0.0,0.0,2.3846153846153846,4.0,-1.6153846153846154,1777.20002368,133.659991678
2017-01,Pacific Asia,West Asia,Yemen,Second Class,Late delivery,1,3,3.0,0.0,0.0,0.0,1.0,6.0,2.0,4.0,468.43001174,-256.99999239000005
2016-12,Pacific Asia,West Asia,Georgia,Standard Class,Late delivery,1,5,5.0,0.0,0.0,0.0,1.0,6.0,4.0,2.0,986.4500199,265.67999864
2016-12,Pacific Asia,West Asia,Siria,Same Day,Late delivery,1,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,191.9900055,-12.10000038
2016-10,Europe,Western Europe,Austria,Standard Class,Shipping on time,2,7,0.0,7.0,0.0,0.0,0.0,4.0,4.0,0.0,1603.9600410400003,459.36999699
2016-09,Europe,Eastern Europe,Rusia,Same Day,Shipping on time,1,3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,353.41000366,145.51000213999998
2016-09,Africa,East Africa,Tanzania,First Class,Shipping canceled,1,1,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,175.9900055,13.19999981
2016-09,Europe,Eastern Europe,Rumania,Standard Class,Shipping canceled,2,8,0.0,0.0,0.0,8.0,0.0,2.375,4.0,-1.625,1331.01002512,-328.86000729399996
2016-08,Africa,West Africa,Nigeria,Same Day,Late delivery,2,4,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,673.2600098,-182.36000825
2015-11,Pacific Asia,Southeast Asia,Indonesia,First Class,Shipping canceled,3,8,0.0,0.0,0.0,8.0,0.0,2.0,1.0,1.0,1276.83998867,324.94000244
2015-10,Pacific Asia,Southeast Asia,Indonesia,First Class,Shipping canceled,1,1,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,351.980011,91.51999664
2017-11,Pacific Asia,Southeast Asia,Camboya,First Class,Late delivery,1,1,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,266.6700134,90.12999725
2017-01,Africa,East Africa,Kenia,Standard Class,Late delivery,1,2,2.0,0.0,0.0,0.0,1.0,6.0,4.0,2.0,241.1299972,70.54999924
2016-11,Europe,Eastern Europe,Polonia,Same Day,Shipping canceled,1,2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,485.8700104,135.15000153
2016-09,Africa,East Africa,Zambia,Same Day,Shipping on time,1,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,361.8599854,17.960000034
2016-02,Pacific Asia,Eastern Asia,Corea del Sur,Standard Class,Advance shipping,4,15,0.0,0.0,15.0,0.0,0.0,2.6,4.0,-1.4,2321.2000122100003,294.810004199
2016-10,Pacific Asia,West Asia,Siria,Standard Class,Late delivery,1,3,3.0,0.0,0.0,0.0,1.0,6.0,4.0,2.0,573.53001403,132.560000419
2015-07,Europe,Southern Europe,Portugal,Standard Class,Advance shipping,3,15,0.0,0.0,15.0,0.0,0.0,2.0,4.0,-2.0,2400.69002908,-73.860003688
2016-09,Africa,East Africa,Zimbabue,Standard Class,Late delivery,5,11,11.0,0.0,0.0,0.0,1.0,5.7272727272727275,4.0,1.7272727272727273,1828.5300369200004,618.3000028800001
2015-12,Pacific Asia,Southeast Asia,Singapur,First Class,Late delivery,7,18,18.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,3979.5800630999993,724.4599922710001
2016-10,Africa,East Africa,Mozambique,First Class,Late delivery,1,5,5.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,514.64000316,115.84999657
2017-07,Europe,Northern Europe,Suecia,Standard Class,Shipping on time,2,7,0.0,7.0,0.0,0.0,0.0,4.0,4.0,0.0,1565.5700379,-341.29999736999997
