customer_key,customer_id,customer_segment,customer_city,customer_country,customer_state,customer_zipcode,customer_latitude,customer_longitude
20604,20604,Consumer,Lakewood,EE. UU.,NJ,8701.0,40.09443665,-74.22553253
20459,20459,Consumer,North Las Vegas,EE. UU.,NV,89030.0,36.26998138,-115.0038986
18367,18367,Consumer,Baltimore,EE. UU.,MD,21218.0,39.32117081,-76.61475372
17973,17973,Consumer,Salt Lake City,EE. UU.,UT,84118.0,40.65987396,-112.0028687
8414,8414,Consumer,San Marcos,EE. UU.,CA,92069.0,33.1467514,-117.1695328
18474,18474,Consumer,Los Angeles,EE. UU.,CA,90027.0,34.15971375,-118.4632416
16033,16033,Consumer,Miami,EE. UU.,FL,33162.0,25.93001556,-80.16291046
17643,17643,Consumer,Chicago,EE. UU.,IL,60629.0,41.88248062,-88.20153046
18402,18402,Consumer,Princeton,EE. UU.,NJ,8540.0,40.35742188,-74.64842224
17320,17320,Consumer,Endicott,EE. UU.,NY,13760.0,42.07463837,-76.1240387
3279,3279,Consumer,Bronx,EE. UU.,NY,10468.0,40.86552811,-73.90142822
5139,5139,Consumer,Greenville,EE. UU.,NC,27858.0,35.67084885,-77.48187256
18292,18292,Consumer,Aurora,EE. UU.,IL,60504.0,41.72254562,-88.27864075
20527,20527,Consumer,Saginaw,EE. UU.,MI,48601.0,43.40317917,-83.9552536
17749,17749,Consumer,Palmdale,EE. UU.,CA,93550.0,34.5802269,-118.0599518
17390,17390,Consumer,San Antonio,EE. UU.,TX,78223.0,29.37377548,-98.46685791
17987,17987,Consumer,Lynnwood,EE. UU.,WA,98037.0,47.84322357,-122.2460785
16048,16048,Consumer,Aurora,EE. UU.,CO,80013.0,43.71803284,-98.56156921
18399,18399,Consumer,Rome,EE. UU.,NY,13440.0,43.21662521,-75.45603943
15957,15957,Consumer,Troy,EE. UU.,NY,12180.0,42.73004913,-73.68952942
8145,8145,Consumer,Gilroy,EE. UU.,CA,95020.0,36.9726944,-121.4244843
20399,20399,Consumer,San Diego,EE. UU.,CA,92102.0,32.71385574,-117.1392975
20651,20651,Consumer,Washington,EE. UU.,DC,20009.0,38.91826248,-77.03946686
8469,8469,Consumer,Garden Grove,EE. UU.,CA,92843.0,33.77416992,-117.9357758
17495,17495,Consumer,Diamond Bar,EE. UU.,CA,91765.0,33.9956665,-117.8156967
11770,11770,Consumer,Flushing,EE. UU.,NY,11355.0,40.76358032,-73.83003998
20578,20578,Consumer,Ontario,EE. UU.,CA,91761.0,34.03303146,-117.6386414
17260,17260,Consumer,San Bernardino,EE. UU.,CA,92404.0,34.12992477,-117.2789154
8444,8444,Consumer,Hollywood,EE. UU.,FL,33024.0,26.00983048,-80.22595978
20613,20613,Consumer,Norcross,EE. UU.,GA,30093.0,33.93463516,-84.18406677
18413,18413,Consumer,Brooklyn,EE. UU.,NY,11220.0,40.6416893,-74.01692963
2351,2351,Consumer,Houston,EE. UU.,TX,77088.0,29.88981438,-95.47782135
17331,17331,Consumer,Spring Valley,EE. UU.,CA,91977.0,32.75128555,-117.0022278
20432,20432,Consumer,Marietta,EE. UU.,GA,30062.0,34.02061462,-84.42745972
20576,20576,Consumer,Bronx,EE. UU.,NY,10466.0,40.9032135,-73.85517883
17689,17689,Consumer,Glen Burnie,EE. UU.,MD,21061.0,39.13153839,-76.6427536
18018,18018,Consumer,Folsom,EE. UU.,CA,95630.0,38.6765976,-121.1606293
18430,18430,Consumer,Moreno Valley,EE. UU.,CA,92557.0,33.94717026,-117.253624
18484,18484,Consumer,Brooklyn,EE. UU.,NY,11203.0,40.65559006,-73.9330368
5792,5792,Consumer,Saint Louis,EE. UU.,MO,63116.0,38.55596924,-90.27106476
17275,17275,Consumer,Las Vegas,EE. UU.,NV,89101.0,36.1882782,-115.1339645
4333,4333,Consumer,Columbus,EE. UU.,OH,43228.0,40.88164902,-81.25228119
17454,17454,Consumer,Jacksonville,EE. UU.,FL,32244.0,30.19924736,-81.72353363
20411,20411,Consumer,Greensburg,EE. UU.,PA,15601.0,40.3028183,-79.54406738
15969,15969,Consumer,Lindenhurst,EE. UU.,NY,11757.0,40.68665695,-73.37553406
7410,7410,Consumer,Quincy,EE. UU.,IL,62301.0,39.93046951,-91.28094482
4546,4546,Consumer,Riverside,EE. UU.,CA,92509.0,34.02658844,-117.3722153
7700,7700,Consumer,Decatur,EE. UU.,GA,30034.0,33.70272064,-84.26963043
4873,4873,Consumer,San Diego,EE. UU.,CA,92109.0,32.79521942,-117.2376556
2966,2966,Consumer,Lewisville,EE. UU.,TX,75067.0,32.98721314,-96.98584747
10050,10050,Consumer,Lockport,EE. UU.,NY,14094.0,43.16891098,-78.69216156
1333,1333,Consumer,Colorado Springs,EE. UU.,CO,80906.0,38.77690125,-104.8097305
15665,15665,Consumer,Van Nuys,EE. UU.,CA,91406.0,37.56495667,-122.2967758
15359,15359,Consumer,Mchenry,EE. UU.,IL,60050.0,42.34489441,-88.27207947
15377,15377,Consumer,Bronx,EE. UU.,NY,10473.0,40.88199616,-73.86711121
15449,15449,Consumer,Canton,EE. UU.,MI,48187.0,42.31803513,-83.48764038
15323,15323,Consumer,Madera,EE. UU.,CA,93638.0,36.97071075,-120.0588531
15573,15573,Consumer,Oxnard,EE. UU.,CA,93033.0,34.15459442,-119.1787262
15518,15518,Consumer,Saint Charles,EE. UU.,MO,63301.0,38.77838135,-90.50777435
15299,15299,Consumer,Crown Point,EE. UU.,IN,46307.0,41.43119431,-87.35298157
18731,18731,Consumer,Hollywood,EE. UU.,FL,33021.0,26.01161957,-80.17346954
15316,15316,Consumer,San Antonio,EE. UU.,TX,78240.0,29.46352959,-98.52718353
15387,15387,Consumer,El Monte,EE. UU.,CA,91732.0,34.07189179,-118.0138855
15349,15349,Consumer,Las Cruces,EE. UU.,NM,88005.0,32.31484985,-106.7903061
15295,15295,Consumer,Carrollton,EE. UU.,TX,75006.0,32.96593094,-96.84902191
15438,15438,Consumer,Rego Park,EE. UU.,NY,11374.0,40.73192978,-73.8688736
15381,15381,Consumer,Tucson,EE. UU.,AZ,85713.0,32.19657517,-111.0930252
15524,15524,Consumer,Milwaukee,EE. UU.,WI,53209.0,43.11875916,-87.95081329
15362,15362,Consumer,Levittown,EE. UU.,NY,11756.0,40.72494888,-73.52056122
15344,15344,Consumer,Beloit,EE. UU.,WI,53511.0,42.50544357,-89.04527283
18685,18685,Consumer,Mount Prospect,EE. UU.,IL,60056.0,42.04998016,-87.96906281
163,163,Consumer,Rio Rancho,EE. UU.,NM,87124.0,35.2122879,-106.6566849
6766,6766,Consumer,Fort Washington,EE. UU.,MD,20744.0,38.74266434,-76.9917984
10924,10924,Consumer,Visalia,EE. UU.,CA,93277.0,36.30268478,-119.313858
6614,6614,Consumer,Carmichael,EE. UU.,CA,95608.0,38.61355591,-121.3431702
2411,2411,Consumer,Richmond,EE. UU.,KY,40475.0,37.73866272,-84.21668243
2949,2949,Consumer,Philadelphia,EE. UU.,PA,19104.0,39.95473099,-75.20536804
17558,17558,Consumer,Mount Pleasant,EE. UU.,MI,48858.0,43.61513138,-84.60793304
17587,17587,Consumer,Detroit,EE. UU.,MI,48228.0,42.3622818,-83.22160339
17549,17549,Consumer,Hamtramck,EE. UU.,MI,48212.0,42.39984894,-83.05892944
17547,17547,Consumer,Cumberland,EE. UU.,MD,21502.0,39.65353012,-78.76384735
17600,17600,Consumer,Bronx,EE. UU.,NY,10457.0,40.84913254,-73.89886475
20315,20315,Consumer,Chicago,EE. UU.,IL,60638.0,41.55623627,-88.31947327
18893,18893,Consumer,Nashville,EE. UU.,TN,37211.0,36.08510971,-86.70950317
19990,19990,Consumer,Carlsbad,EE. UU.,CA,92009.0,33.0895195,-117.2552032
20350,20350,Consumer,Chandler,EE. UU.,AZ,85225.0,33.30550385,-111.9373779
19001,19001,Consumer,Jonesboro,EE. UU.,AR,72401.0,35.85791779,-90.65527344
20043,20043,Consumer,Henderson,EE. UU.,NV,89014.0,36.06906128,-115.0822067
19000,19000,Consumer,Washington,EE. UU.,DC,20011.0,38.88613129,-77.10688782
15265,15265,Consumer,Costa Mesa,EE. UU.,CA,92626.0,33.67670822,-117.9219055
17817,17817,Consumer,Chicago,EE. UU.,IL,60630.0,41.95358658,-87.72894287
17242,17242,Consumer,Des Plaines,EE. UU.,IL,60016.0,42.05426025,-87.90460968
15247,15247,Consumer,Tinley Park,EE. UU.,IL,60477.0,41.58910751,-87.84508514
19897,19897,Consumer,Chicago,EE. UU.,IL,60638.0,41.77964783,-87.78481293
19825,19825,Consumer,Jamaica,EE. UU.,NY,11435.0,40.70252991,-73.8146286
18962,18962,Consumer,Asheboro,EE. UU.,NC,27203.0,35.70111466,-79.82025147
20364,20364,Consumer,Bronx,EE. UU.,NY,10462.0,40.83794022,-73.85604858
19770,19770,Consumer,La Puente,EE. UU.,CA,91744.0,34.02830887,-117.9406891
20309,20309,Consumer,Tempe,EE. UU.,AZ,85283.0,33.35738754,-111.9551849
20057,20057,Consumer,Scottsdale,EE. UU.,AZ,85254.0,33.52914047,-111.9256134
19895,19895,Consumer,San Antonio,EE. UU.,TX,78227.0,29.38037109,-98.6422348
17814,17814,Consumer,Bakersfield,EE. UU.,CA,93304.0,35.36254501,-119.0186996
16110,16110,Consumer,El Cajon,EE. UU.,CA,92020.0,32.79130173,-116.9535141
17167,17167,Consumer,Moreno Valley,EE. UU.,CA,92553.0,33.92580414,-117.2299881
18533,18533,Consumer,Philadelphia,EE. UU.,PA,19148.0,39.92321014,-75.16308594
16379,16379,Consumer,Lawrence,EE. UU.,MA,1841.0,42.71463394,-71.16407776
17112,17112,Consumer,Norcross,EE. UU.,GA,30093.0,33.89028168,-84.19355774
15243,15243,Consumer,Brooklyn,EE. UU.,NY,11206.0,40.62709045,-73.9412384
20128,20128,Consumer,Houston,EE. UU.,TX,77093.0,29.83435631,-95.33792877
20289,20289,Consumer,Pomona,EE. UU.,CA,91767.0,34.50635147,-117.6357422
19893,19893,Consumer,Carlsbad,EE. UU.,CA,92009.0,33.0895195,-117.2552032
18958,18958,Consumer,New York,EE. UU.,NY,10016.0,40.74559021,-73.97927856
20253,20253,Consumer,Hollister,EE. UU.,CA,95023.0,36.8093338,-121.3459778
20181,20181,Consumer,Van Nuys,EE. UU.,CA,91406.0,34.24677277,-118.4515915
17218,17218,Consumer,Tulare,EE. UU.,CA,93274.0,36.20638657,-119.3568192
19946,19946,Consumer,Lakewood,EE. UU.,OH,44107.0,41.48278046,-81.82228851
15222,15222,Consumer,Chicago,EE. UU.,IL,60622.0,41.89480591,-87.7651825
20323,20323,Consumer,Pawtucket,EE. UU.,RI,2860.0,41.86906815,-71.39208221
18530,18530,Consumer,Escondido,EE. UU.,CA,92027.0,33.13356781,-117.053154
20197,20197,Consumer,Cupertino,EE. UU.,CA,95014.0,37.32278061,-122.062912
20107,20107,Consumer,Compton,EE. UU.,CA,90220.0,33.98011398,-118.2476578
20035,20035,Consumer,Granada Hills,EE. UU.,CA,91344.0,33.72776032,-117.809288
20179,20179,Consumer,Honolulu,EE. UU.,HI,96822.0,21.30562019,-157.8386993
17845,17845,Consumer,Lakewood,EE. UU.,NJ,8701.0,40.09635925,-74.21524048
17126,17126,Consumer,Bronx,EE. UU.,NY,10467.0,40.87185669,-73.86618805
19980,19980,Consumer,Spring Valley,EE. UU.,CA,91977.0,38.77941895,-120.5277634
19908,19908,Consumer,Catonsville,EE. UU.,MD,21228.0,39.27961731,-76.71038055
17844,17844,Consumer,Chicago,EE. UU.,IL,60614.0,41.92521668,-87.64292145
20267,20267,Consumer,Dubuque,EE. UU.,IA,52001.0,42.50378037,-90.6690979
20249,20249,Consumer,Washington,EE. UU.,DC,20019.0,38.88365173,-76.93193817
20195,20195,Consumer,New Orleans,EE. UU.,LA,70117.0,29.96774292,-90.03494263
16284,16284,Consumer,New Braunfels,EE. UU.,TX,78130.0,29.69708443,-98.12406158
19943,19943,Consumer,Saginaw,EE. UU.,MI,48601.0,43.40317917,-83.9552536
18599,18599,Consumer,West Jordan,EE. UU.,UT,84084.0,40.62195587,-111.9332733
18527,18527,Consumer,New York,EE. UU.,NY,10016.0,40.74559021,-73.97927856
16121,16121,Consumer,Apex,EE. UU.,NC,27502.0,35.72903824,-78.86639404
20104,20104,Consumer,Los Angeles,EE. UU.,CA,90011.0,34.02759934,-118.2654419
17123,17123,Consumer,San Diego,EE. UU.,CA,92117.0,32.77581406,-117.135437
20192,20192,Consumer,New Castle,EE. UU.,DE,19720.0,39.66024399,-75.62874603
17086,17086,Consumer,Chicago Heights,EE. UU.,IL,60411.0,41.50521088,-87.64087677
18933,18933,Consumer,Cleveland,EE. UU.,OH,44118.0,41.51570129,-81.57466888
17822,17822,Consumer,Plymouth,EE. UU.,MA,2360.0,41.92736816,-70.7484436
18542,18542,Consumer,Clovis,EE. UU.,CA,93611.0,36.84196854,-119.6997757
18986,18986,Consumer,Stockbridge,EE. UU.,GA,30281.0,33.5980835,-84.15441895
20011,20011,Consumer,Sanford,EE. UU.,NC,27330.0,35.47212601,-79.19826508
18914,18914,Consumer,North Bergen,EE. UU.,NJ,7047.0,40.79859161,-74.00170898
17750,17750,Consumer,Ypsilanti,EE. UU.,MI,48197.0,42.24398804,-83.61991119
16262,16262,Consumer,Richmond,EE. UU.,VA,23223.0,37.57866669,-77.53809357
18896,18896,Consumer,Jacksonville,EE. UU.,FL,32225.0,30.35342217,-81.51309204
19794,19794,Consumer,Mililani,EE. UU.,HI,96789.0,21.4479599,-158.016037
19003,19003,Consumer,Alhambra,EE. UU.,CA,91801.0,34.09853745,-118.1519241
19021,19021,Consumer,Morristown,EE. UU.,NJ,7960.0,40.79858398,-74.4823761
20316,20316,Consumer,Mililani,EE. UU.,HI,96789.0,21.4479599,-158.016037
9102,9102,Consumer,Aurora,EE. UU.,IL,60504.0,41.72254562,-88.27864075
5152,5152,Consumer,El Monte,EE. UU.,CA,91732.0,34.09411621,-118.0958557
7497,7497,Consumer,Chandler,EE. UU.,AZ,85225.0,33.30651093,-111.808548
2486,2486,Consumer,Philadelphia,EE. UU.,PA,19148.0,39.92321014,-75.16308594
10754,10754,Consumer,Brooklyn,EE. UU.,NY,11219.0,40.65364075,-73.94438171
5894,5894,Consumer,Chicago,EE. UU.,IL,60615.0,41.79980087,-87.58843994
7737,7737,Consumer,Hayward,EE. UU.,CA,94541.0,37.67551041,-122.0496826
5228,5228,Consumer,Moline,EE. UU.,IL,61265.0,41.49992752,-90.51541138
3746,3746,Consumer,Kent,EE. UU.,WA,98031.0,47.39371109,-122.2228317
3761,3761,Consumer,Hayward,EE. UU.,CA,94541.0,37.6694603,-122.1121979
3407,3407,Consumer,Clovis,EE. UU.,CA,93611.0,36.82690048,-119.6776962
1973,1973,Consumer,Kent,EE. UU.,WA,98031.0,47.39371109,-122.2228317
12212,12212,Consumer,New York,EE. UU.,NY,10023.0,40.77587891,-73.98165894
7688,7688,Consumer,Walnut,EE. UU.,CA,91789.0,33.69838333,-117.7782745
10994,10994,Consumer,El Monte,EE. UU.,CA,91732.0,34.20307159,-118.8479614
8108,8108,Consumer,Los Angeles,EE. UU.,CA,90007.0,34.02910996,-118.2830658
3582,3582,Consumer,New York,EE. UU.,NY,10027.0,40.81129837,-73.94896698
8278,8278,Consumer,Staten Island,EE. UU.,NY,10314.0,40.58441544,-74.15991974
9289,9289,Consumer,Honolulu,EE. UU.,HI,96818.0,21.343153,-157.906601
658,658,Consumer,Irwin,EE. UU.,PA,15642.0,39.79999924,-76.31359863
9651,9651,Consumer,Bend,EE. UU.,OR,97701.0,44.07599258,-120.9686584
3824,3824,Consumer,Salt Lake City,EE. UU.,UT,84118.0,40.6528244,-111.9906769
7381,7381,Consumer,Rio Rancho,EE. UU.,NM,87124.0,35.24817276,-106.6763763
10203,10203,Consumer,El Paso,EE. UU.,TX,79936.0,31.74350929,-106.3041382
5754,5754,Consumer,San Antonio,EE. UU.,TX,78250.0,29.51912117,-98.68292236
2811,2811,Consumer,Tinley Park,EE. UU.,IL,60477.0,41.58910751,-87.84508514
4018,4018,Consumer,Bismarck,EE. UU.,ND,58501.0,46.81184387,-100.7877197
8446,8446,Consumer,Baltimore,EE. UU.,MD,21224.0,39.29141998,-76.51338959
3898,3898,Consumer,Martinsburg,EE. UU.,WV,25401.0,39.63185883,-78.17191315
1402,1402,Consumer,Dallas,EE. UU.,TX,75217.0,32.71303558,-96.69631958
7023,7023,Consumer,Everett,EE. UU.,WA,98208.0,47.88882828,-122.2048111
5179,5179,Consumer,Irwin,EE. UU.,PA,15642.0,40.32811356,-79.70446014
6989,6989,Corporate,Caguas,Puerto Rico,PR,725.0,18.22945023,-66.37058258
5047,5047,Corporate,Caguas,Puerto Rico,PR,725.0,18.28946495,-66.37059021
11050,11050,Corporate,Caguas,Puerto Rico,PR,725.0,18.28296852,-66.37058258
1004,1004,Corporate,Caguas,Puerto Rico,PR,725.0,18.29652023,-66.04867554
11031,11031,Corporate,Caguas,Puerto Rico,PR,725.0,18.23633957,-66.37055969
5087,5087,Corporate,Caguas,Puerto Rico,PR,725.0,18.28024101,-66.37056732
7646,7646,Corporate,Caguas,Puerto Rico,PR,725.0,18.26909638,-66.37059784
3366,3366,Corporate,Caguas,Puerto Rico,PR,725.0,18.27144241,-66.37055969
2030,2030,Corporate,Caguas,Puerto Rico,PR,725.0,18.21932983,-66.37060547
625,625,Corporate,Caguas,Puerto Rico,PR,725.0,18.35909653,-66.07790375
14875,14875,Corporate,Caguas,Puerto Rico,PR,725.0,18.21231651,-66.03704834
12635,12635,Corporate,Caguas,Puerto Rico,PR,725.0,18.25507736,-66.03705597
13455,13455,Corporate,Caguas,Puerto Rico,PR,725.0,18.25680351,-66.03704834
13185,13185,Corporate,Caguas,Puerto Rico,PR,725.0,18.26134491,-66.0370636
13489,13489,Corporate,Caguas,Puerto Rico,PR,725.0,18.26763344,-66.03704834
13020,13020,Corporate,Caguas,Puerto Rico,PR,725.0,18.25064468,-66.03705597
13125,13125,Corporate,Caguas,Puerto Rico,PR,725.0,18.25624085,-66.03705597
14356,14356,Corporate,Caguas,Puerto Rico,PR,725.0,18.25583077,-66.03705597
13391,13391,Corporate,Caguas,Puerto Rico,PR,725.0,18.22987747,-66.03705597
13210,13210,Corporate,Caguas,Puerto Rico,PR,725.0,18.29263496,-66.03705597
14156,14156,Corporate,Caguas,Puerto Rico,PR,725.0,18.21658135,-66.03704834
13083,13083,Corporate,Caguas,Puerto Rico,PR,725.0,18.20035172,-66.03705597
13262,13262,Corporate,Caguas,Puerto Rico,PR,725.0,18.20754623,-66.03704834
14115,14115,Corporate,Caguas,Puerto Rico,PR,725.0,18.27831459,-66.03705597
14541,14541,Corporate,Caguas,Puerto Rico,PR,725.0,18.28990173,-66.03704834
1080,1080,Corporate,Caguas,Puerto Rico,PR,725.0,18.23030663,-66.37055969
7846,7846,Corporate,Caguas,Puerto Rico,PR,725.0,18.26022148,-66.3705368
1637,1637,Corporate,Caguas,Puerto Rico,PR,725.0,18.28249741,-66.37051392
14788,14788,Corporate,Caguas,Puerto Rico,PR,725.0,18.20441055,-66.03704834
9257,9257,Corporate,Caguas,Puerto Rico,PR,725.0,18.23113251,-66.37059784
13624,13624,Corporate,Caguas,Puerto Rico,PR,725.0,18.20967484,-66.03705597
12758,12758,Corporate,Caguas,Puerto Rico,PR,725.0,18.22100258,-66.03705597
5740,5740,Corporate,Caguas,Puerto Rico,PR,725.0,18.2430954,-66.37050629
9446,9446,Corporate,Caguas,Puerto Rico,PR,725.0,18.22941589,-66.37057495
12428,12428,Corporate,Caguas,Puerto Rico,PR,725.0,18.20841026,-66.37052918
13796,13796,Corporate,Caguas,Puerto Rico,PR,725.0,18.24023819,-66.03705597
13634,13634,Corporate,Caguas,Puerto Rico,PR,725.0,18.24877739,-66.03704834
13922,13922,Corporate,Caguas,Puerto Rico,PR,725.0,18.21749687,-66.03705597
13811,13811,Corporate,Caguas,Puerto Rico,PR,725.0,18.23322868,-66.03705597
13791,13791,Corporate,Caguas,Puerto Rico,PR,725.0,18.27358818,-66.03705597
143,143,Corporate,Caguas,Puerto Rico,PR,725.0,18.24760819,-66.02524567
4651,4651,Corporate,Caguas,Puerto Rico,PR,725.0,18.2953167,-66.37055206
2731,2731,Corporate,Caguas,Puerto Rico,PR,725.0,18.24258804,-66.37055206
12505,12505,Corporate,Caguas,Puerto Rico,PR,725.0,18.21686363,-66.3705368
12865,12865,Corporate,Caguas,Puerto Rico,PR,725.0,18.21862793,-66.0370636
12949,12949,Corporate,Caguas,Puerto Rico,PR,725.0,18.25313568,-66.0370636
14969,14969,Corporate,Caguas,Puerto Rico,PR,725.0,18.20208168,-66.03705597
12892,12892,Corporate,Caguas,Puerto Rico,PR,725.0,18.20660019,-66.0370636
12945,12945,Corporate,Caguas,Puerto Rico,PR,725.0,18.22066498,-66.03705597
7667,7667,Corporate,Caguas,Puerto Rico,PR,725.0,18.26971626,-66.3706131
11902,11902,Corporate,Caguas,Puerto Rico,PR,725.0,18.29609489,-66.37055206
11100,11100,Corporate,Caguas,Puerto Rico,PR,725.0,18.25505447,-66.37055969
5387,5387,Corporate,Caguas,Puerto Rico,PR,725.0,18.22035217,-66.37058258
2623,2623,Corporate,Caguas,Puerto Rico,PR,725.0,18.24596214,-66.37051392
8075,8075,Corporate,Caguas,Puerto Rico,PR,725.0,18.22858238,-66.37052918
18244,18244,Corporate,Caguas,Puerto Rico,PR,725.0,18.21809006,-66.03705597
18125,18125,Corporate,Caguas,Puerto Rico,PR,725.0,18.2059288,-66.03705597
16485,16485,Corporate,Caguas,Puerto Rico,PR,725.0,18.21957016,-66.03704834
19250,19250,Corporate,Caguas,Puerto Rico,PR,725.0,18.27633286,-66.0370636
16487,16487,Corporate,Caguas,Puerto Rico,PR,725.0,18.25551796,-66.0370636
18827,18827,Corporate,Caguas,Puerto Rico,PR,725.0,18.29427719,-66.03705597
15713,15713,Corporate,Caguas,Puerto Rico,PR,725.0,18.24295807,-66.03705597
15887,15887,Corporate,Caguas,Puerto Rico,PR,725.0,18.24911499,-66.03705597
18879,18879,Corporate,Caguas,Puerto Rico,PR,725.0,18.2638607,-66.03705597
17704,17704,Corporate,Caguas,Puerto Rico,PR,725.0,18.25332642,-66.03705597
17668,17668,Corporate,Caguas,Puerto Rico,PR,725.0,18.26216126,-66.03705597
17684,17684,Corporate,Caguas,Puerto Rico,PR,725.0,18.26494408,-66.03705597
11986,11986,Corporate,Caguas,Puerto Rico,PR,725.0,18.22802734,-66.37060547
17270,17270,Corporate,Caguas,Puerto Rico,PR,725.0,18.27253914,-66.03705597
18030,18030,Corporate,Caguas,Puerto Rico,PR,725.0,18.20640755,-66.0370636
17467,17467,Corporate,Caguas,Puerto Rico,PR,725.0,18.29058838,-66.0370636
132,132,Corporate,Caguas,Puerto Rico,PR,725.0,18.24747658,-66.02528381
9739,9739,Corporate,Caguas,Puerto Rico,PR,725.0,18.22930908,-66.3705368
15997,15997,Corporate,Caguas,Puerto Rico,PR,725.0,18.28816032,-66.0370636
20727,20727,Corporate,Caguas,Puerto Rico,PR,725.0,18.26402473,-66.0370636
18293,18293,Corporate,Caguas,Puerto Rico,PR,725.0,18.27137375,-66.03705597
17499,17499,Corporate,Caguas,Puerto Rico,PR,725.0,18.22838783,-66.03705597
20725,20725,Corporate,Caguas,Puerto Rico,PR,725.0,18.2301693,-66.03705597
8229,8229,Corporate,Caguas,Puerto Rico,PR,725.0,18.28815079,-66.37060547
15956,15956,Corporate,Caguas,Puerto Rico,PR,725.0,18.25387383,-66.03704834
17350,17350,Corporate,Caguas,Puerto Rico,PR,725.0,18.20804215,-66.03704834
17653,17653,Corporate,Caguas,Puerto Rico,PR,725.0,18.22719193,-66.03705597
12430,12430,Corporate,Caguas,Puerto Rico,PR,725.0,18.26564217,-66.37058258
17509,17509,Corporate,Caguas,Puerto Rico,PR,725.0,18.28421974,-66.03704834
17472,17472,Corporate,Caguas,Puerto Rico,PR,725.0,18.2268219,-66.03705597
17328,17328,Corporate,Caguas,Puerto Rico,PR,725.0,18.22696114,-66.03705597
15427,15427,Corporate,Caguas,Puerto Rico,PR,725.0,18.23733711,-66.03704834
15659,15659,Corporate,Caguas,Puerto Rico,PR,725.0,18.24270058,-66.03705597
15677,15677,Corporate,Caguas,Puerto Rico,PR,725.0,18.26452637,-66.03705597
18674,18674,Corporate,Caguas,Puerto Rico,PR,725.0,18.20339012,-66.03705597
15474,15474,Corporate,Caguas,Puerto Rico,PR,725.0,18.23000908,-66.03705597
15563,15563,Corporate,Caguas,Puerto Rico,PR,725.0,18.22434998,-66.0370636
18721,18721,Corporate,Caguas,Puerto Rico,PR,725.0,18.22454643,-66.0370636
15486,15486,Corporate,Caguas,Puerto Rico,PR,725.0,18.27611923,-66.03705597
2160,2160,Corporate,Caguas,Puerto Rico,PR,725.0,18.25293922,-66.37054443
15612,15612,Corporate,Caguas,Puerto Rico,PR,725.0,18.26014328,-66.03704834
5066,5066,Corporate,Caguas,Puerto Rico,PR,725.0,18.25070763,-66.37063599
17576,17576,Corporate,Caguas,Puerto Rico,PR,725.0,18.21076584,-66.03704834
20279,20279,Corporate,Caguas,Puerto Rico,PR,725.0,18.23490715,-66.03705597
15232,15232,Corporate,Caguas,Puerto Rico,PR,725.0,18.25948334,-66.03705597
16313,16313,Corporate,Caguas,Puerto Rico,PR,725.0,18.20972443,-66.0370636
17854,17854,Corporate,Caguas,Puerto Rico,PR,725.0,18.26823998,-66.03704834
15193,15193,Corporate,Caguas,Puerto Rico,PR,725.0,18.21413803,-66.03705597
15211,15211,Corporate,Caguas,Puerto Rico,PR,725.0,18.23771095,-66.03705597
19934,19934,Corporate,Caguas,Puerto Rico,PR,725.0,18.2063179,-66.03705597
19788,19788,Corporate,Caguas,Puerto Rico,PR,725.0,18.29500008,-66.03705597
15173,15173,Corporate,Caguas,Puerto Rico,PR,725.0,18.24484634,-66.0370636
19932,19932,Corporate,Caguas,Puerto Rico,PR,725.0,18.20330811,-66.03704834
18603,18603,Corporate,Caguas,Puerto Rico,PR,725.0,18.28914452,-66.03705597
18531,18531,Corporate,Caguas,Puerto Rico,PR,725.0,18.24178314,-66.03705597
16161,16161,Corporate,Caguas,Puerto Rico,PR,725.0,18.28948402,-66.0370636
20108,20108,Corporate,Caguas,Puerto Rico,PR,725.0,18.20209885,-66.03705597
16124,16124,Corporate,Caguas,Puerto Rico,PR,725.0,18.29453659,-66.03705597
16229,16229,Corporate,Caguas,Puerto Rico,PR,725.0,18.29348183,-66.03705597
18916,18916,Corporate,Caguas,Puerto Rico,PR,725.0,18.27639389,-66.03705597
15200,15200,Corporate,Caguas,Puerto Rico,PR,725.0,18.27044296,-66.03705597
15217,15217,Corporate,Caguas,Puerto Rico,PR,725.0,18.2822113,-66.03705597
16333,16333,Corporate,Caguas,Puerto Rico,PR,725.0,18.24916077,-66.03705597
293,293,Corporate,Caguas,Puerto Rico,PR,725.0,18.276577,-66.03588104
3004,3004,Corporate,Caguas,Puerto Rico,PR,725.0,18.24175072,-66.3706131
12231,12231,Corporate,Caguas,Puerto Rico,PR,725.0,18.27216339,-66.37052155
9774,9774,Corporate,Caguas,Puerto Rico,PR,725.0,18.207798,-66.37063599
11958,11958,Corporate,Caguas,Puerto Rico,PR,725.0,18.28471375,-66.37058258
2920,2920,Corporate,Caguas,Puerto Rico,PR,725.0,18.29206276,-66.37056732
3504,3504,Corporate,Caguas,Puerto Rico,PR,725.0,18.28486633,-66.37058258
11195,11195,Corporate,Caguas,Puerto Rico,PR,725.0,18.21056366,-66.37051392
6558,6558,Corporate,Caguas,Puerto Rico,PR,725.0,18.23391914,-66.3706131
6344,6344,Corporate,Caguas,Puerto Rico,PR,725.0,18.28071594,-66.3705368
10097,10097,Corporate,Arecibo,Puerto Rico,PR,612.0,39.49591446,-98.98998261
